timestamp_utc,lat_deg,lon_deg,alt_km,x_ecef_km,y_ecef_km,z_ecef_km
2026-02-09T17:38:08.585213+00:00,1.4188208844835475,72.5073059338821,35784.18878704653,12669.446802011718,40200.22484700955,1042.9061189615427
2026-02-09T17:39:08.585213+00:00,1.4276255984841715,72.50725063600453,35784.19859292591,12669.44022438636,40200.06864131036,1049.3769483910332
2026-02-09T17:40:08.585213+00:00,1.4364030131174779,72.50719713590104,35784.20843270398,12669.432247609122,40199.91239688518,1055.8276947750796
2026-02-09T17:41:08.585213+00:00,1.4451529601714341,72.50714543942831,35784.21830618298,12669.422871234638,40199.75612661137,1062.2582345711144
2026-02-09T17:42:08.585213+00:00,1.4538752719555692,72.50709555090168,35784.22821316457,12669.412095910211,40199.59984305982,1068.6684446235038
2026-02-09T17:43:08.585213+00:00,1.462569781304216,72.5070474758885,35784.238153449645,12669.399921415235,40199.44355911167,1075.0582021659088
2026-02-09T17:44:08.585213+00:00,1.4712363215797248,72.50700121934528,35784.2481268385,12669.38634796834,40199.28728754552,1081.427384823635
2026-02-09T17:45:08.585213+00:00,1.4798747266756813,72.50695678561681,35784.258133130745,12669.37137622717,40199.1310410364,1087.775870615978
2026-02-09T17:46:08.585213+00:00,1.4884848310201058,72.50691418076497,35784.268172125325,12669.355005654885,40198.97483266963,1094.1035379585574
2026-02-09T17:47:08.585213+00:00,1.4970664695786469,72.50687340791069,35784.27824362055,12669.337237787333,40198.818674910115,1100.4102656656453
2026-02-09T17:48:08.585213+00:00,1.5056194835833716,72.50683447185872,35784.288347420894,12669.318072957154,40198.66258052498,1106.6959371602707
2026-02-09T17:49:08.585213+00:00,1.5141436976141545,72.50679737689825,35784.2984833098,12669.297511961071,40198.50656249215,1112.9604236311584
2026-02-09T17:50:08.585213+00:00,1.5226389540134602,72.50676212707265,35784.30865109047,12669.275555683835,40198.35063346563,1119.2036093243842
2026-02-09T17:51:08.585213+00:00,1.531105089929191,72.50672872677569,35784.318850558586,12669.252204803506,40198.19480630189,1125.4253746719594
2026-02-09T17:52:08.585213+00:00,1.539541943062707,72.50669717885614,35784.32908150935,12669.227461090426,40198.039093541025,1131.6256005160812
2026-02-09T17:53:08.585213+00:00,1.5479493516719638,72.5066674874115,35784.33934373724,12669.201325446576,40197.88350802353,1137.804168111414
2026-02-09T17:54:08.585213+00:00,1.5563271545746147,72.50663965592412,35784.349637036146,12669.173799212966,40197.72806247727,1143.960959127347
2026-02-09T17:55:08.585213+00:00,1.564675191151151,72.50661368772762,35784.35996119936,12669.144883842258,40197.57276961972,1150.0958556502796
2026-02-09T17:56:08.585213+00:00,1.5729933013479853,72.50658958647148,35784.37031601956,12669.11458057238,40197.41764225971,1156.2087401858626
2026-02-09T17:57:08.585213+00:00,1.5812813256805776,72.50656735425878,35784.3807012888,12669.08289173272,40197.262692884775,1162.29949566127
2026-02-09T17:58:08.585213+00:00,1.5895391052364902,72.50654699443953,35784.39111679854,12669.049818784288,40197.107934277796,1168.3680054274198
2026-02-09T17:59:08.585213+00:00,1.5977664871851203,72.50652850972881,35784.40156234673,12669.015363607547,40196.95337899916,1174.4141573079446
2026-02-09T18:00:08.585213+00:00,1.6059633027336206,72.5065119027488,35784.41203770958,12668.979528249527,40196.799039909136,1180.4378273993852
2026-02-09T18:01:08.585213+00:00,1.6141294002313977,72.50649717637805,35784.42254268381,12668.942314487187,40196.64492963905,1186.4389043990552
2026-02-09T18:02:08.585213+00:00,1.6222646230851074,72.50648433196704,35784.43307705858,12668.903725206532,40196.49106059914,1192.4172733751354
2026-02-09T18:03:08.585213+00:00,1.630368815288796,72.5064733721124,35784.44364062239,12668.863762424196,40196.33744549005,1198.3728198306485
2026-02-09T18:04:08.585213+00:00,1.6384418214269092,72.50646429879328,35784.45423316324,12668.822428594278,40196.184096890145,1204.3054297056465
2026-02-09T18:05:08.585213+00:00,1.6464834866773153,72.50645711383788,35784.464854468555,12668.779726281262,40196.03102735742,1210.2149893793994
